routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1]",000010010111000101,"[""000010010111000101""]",2,0.00048828125,False,False,,,,7.451019087529401,0.26100381269700074,{},{}
"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",000010011000100110,"[""000010011000100110""]",2,0.00048828125,False,False,,,,4.27246844209467,0.14638289462513632,{},{}
"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",000010111010100000,"[""000010111010100000""]",2,0.00048828125,False,False,,,,6.282203473667491,0.21885544582733937,{},{}
"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",000100010101001101,"[""000100010101001101""]",2,0.00048828125,False,False,,,,3.492167054455593,0.11824464188016291,{},{}
"[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",000110110000001010,"[""000110110000001010""]",2,0.00048828125,False,False,,,,4.256680308599681,0.14581356270071474,{},{}
"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",001111110111111110,"[""001111110111111110""]",2,0.00048828125,False,False,,,,16.449028383947727,0.5854787704441597,{},{}
"[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]",010001011111011100,"[""010001011111011100""]",2,0.00048828125,False,False,,,,7.242719422701395,0.25349237069718883,{},{}
"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]",010100100001101100,"[""010100100001101100""]",2,0.00048828125,False,False,,,,1.5293442273962716,0.04746377992564743,{},{}
"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",010110100011110110,"[""010110100011110110""]",2,0.00048828125,False,False,,,,5.290725612361674,0.1831020112001374,{},{}
"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",010110101010010100,"[""010110101010010100""]",2,0.00048828125,False,False,,,,2.7604655356138412,0.09185893682157684,{},{}
"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",010111000001001100,"[""010111000001001100""]",2,0.00048828125,False,False,,,,5.527094044042089,0.19162563396554103,{},{}
"[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",011111001010111111,"[""011111001010111111""]",2,0.00048828125,False,False,,,,15.276543474654167,0.5431980860317036,{},{}
"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100101011111111100,"[""100101011111111100""]",2,0.00048828125,False,False,,,,11.812438952774812,0.4182798811998902,{},{}
"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",100110100011011010,"[""100110100011011010""]",2,0.00048828125,False,False,,,,3.9728856717048657,0.13557971543719058,{},{}
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",101001000011011000,"[""101001000011011000""]",2,0.00048828125,False,False,,,,5.537038367830111,0.19198423373296145,{},{}
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]",101001000100011110,"[""101001000100011110""]",2,0.00048828125,False,False,,,,4.740723059461563,0.1632685070067009,{},{}
"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",101010101010011000,"[""101010101010011000""]",2,0.00048828125,False,False,,,,4.747666096204385,0.16351887811430366,{},{}
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1]",110010111001100101,"[""110010111001100101""]",2,0.00048828125,False,False,,,,7.3155384264525,0.25611827853824154,{},{}
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",110100010101001010,"[""110100010101001010""]",2,0.00048828125,False,False,,,,2.7168123892997276,0.09028477165468368,{},{}
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1]",110100011110110011,"[""110100011110110011""]",2,0.00048828125,False,False,,,,6.604625595720275,0.2304822291505651,{},{}
"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",110110011001111111,"[""110110011001111111""]",2,0.00048828125,False,False,,,,13.18118904442787,0.46763803515649155,{},{}
"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",110111000001010011,"[""110111000001010011""]",2,0.00048828125,False,False,,,,8.132482431696621,0.2855778915316284,{},{}
"[1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",110111000100001010,"[""110111000100001010""]",2,0.00048828125,False,False,,,,6.775852563840136,0.23665680192723262,{},{}
"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",111011000110101111,"[""111011000110101111""]",2,0.00048828125,False,False,,,,13.86784950200429,0.49239952579503105,{},{}
"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",111100001110110100,"[""111100001110110100""]",2,0.00048828125,False,False,,,,7.313650895781754,0.25605021276786266,{},{}
"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",111100111100101111,"[""111100111100101111""]",2,0.00048828125,False,False,,,,15.338845066123062,0.5454447281048006,{},{}
"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",111111010010100111,"[""111111010010100111""]",2,0.00048828125,False,False,,,,14.004655183575448,0.49733284118569665,{},{}
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",000000000001010100,"[""000000000001010100""]",1,0.000244140625,False,False,,,,2.575509803933353,0.08518929454347765,{},{}
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",000000000001011110,"[""000000000001011110""]",1,0.000244140625,False,False,,,,5.005838686375164,0.17282877517347686,{},{}
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",000000000010001011,"[""000000000010001011""]",1,0.000244140625,False,False,,,,3.857768877693603,0.13142851758416535,{},{}
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",000000000100011001,"[""000000000100011001""]",1,0.000244140625,False,False,,,,3.7973383944592216,0.12924934907609084,{},{}
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",000000000100111000,"[""000000000100111000""]",1,0.000244140625,False,False,,,,7.7282232873806915,0.2710000038622939,{},{}
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",000000000111011111,"[""000000000111011111""]",1,0.000244140625,False,False,,,,12.628068551760279,0.4476920957186601,{},{}
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",000000001001100001,"[""000000001001100001""]",1,0.000244140625,False,False,,,,1.8951691324806696,0.06065570012819353,{},{}
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",000000001001101000,"[""000000001001101000""]",1,0.000244140625,False,False,,,,3.8591513871544105,0.13147837191128403,{},{}
