routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",000000010101001011,"[""000000010101001011""]",2,0.00048828125,False,False,,,,4.244108067845293,0.1453601982782984,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",000001000000010110,"[""000001000000010110""]",2,0.00048828125,False,False,,,,3.8454758797948427,0.13098522286836928,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",000001001101011010,"[""000001001101011010""]",2,0.00048828125,False,False,,,,3.504662086826932,0.11869522211043156,{},{}
"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",000011000001111110,"[""000011000001111110""]",2,0.00048828125,False,False,,,,8.698109829352905,0.30597483933520686,{},{}
"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]",000100010110101011,"[""000100010110101011""]",2,0.00048828125,False,False,,,,4.646764702344347,0.1598802982428206,{},{}
"[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0]",000110010111100100,"[""000110010111100100""]",2,0.00048828125,False,False,,,,6.694824484360576,0.23373486866406862,{},{}
"[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",001000111011010111,"[""001000111011010111""]",2,0.00048828125,False,False,,,,11.253163545913639,0.39811199094414895,{},{}
"[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",001110011011111011,"[""001110011011111011""]",2,0.00048828125,False,False,,,,9.884696888166202,0.34876405782657105,{},{}
"[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",001110100101010010,"[""001110100101010010""]",2,0.00048828125,False,False,,,,2.7335753830141307,0.09088925776911368,{},{}
"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",001110101111101100,"[""001110101111101100""]",2,0.00048828125,False,False,,,,8.595764370573466,0.3022841854006426,{},{}
"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",001111111110101001,"[""001111111110101001""]",2,0.00048828125,False,False,,,,11.895117452276303,0.4212613298457616,{},{}
"[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",010010110000001010,"[""010010110000001010""]",2,0.00048828125,False,False,,,,2.3651851313504495,0.07760482924661607,{},{}
"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",010101000111100001,"[""010101000111100001""]",2,0.00048828125,False,False,,,,6.713388436485271,0.2344042986882939,{},{}
