routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0]",000010011111100010,"[""000010011111100010""]",2,0.00048828125,False,False,,,,6.71340249797635,0.234404805756199,{},{}
"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",000010110010101000,"[""000010110010101000""]",2,0.00048828125,False,False,,,,4.21385345459261,0.1442691942535828,{},{}
"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",000011011011110011,"[""000011011011110011""]",2,0.00048828125,False,False,,,,7.4507484749723805,0.26099405420541527,{},{}
"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",000100001111011010,"[""000100001111011010""]",2,0.00048828125,False,False,,,,6.624036231622064,0.2311821912262417,{},{}
"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",000101000000000101,"[""000101000000000101""]",2,0.00048828125,False,False,,,,5.981810558913331,0.2080230522265459,{},{}
"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",000101100000001100,"[""000101100000001100""]",2,0.00048828125,False,False,,,,3.110292301171486,0.1044739521248312,{},{}
"[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0]",000110010111010110,"[""000110010111010110""]",2,0.00048828125,False,False,,,,8.000318267087875,0.2808119527206759,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",001001011000000110,"[""001001011000000110""]",2,0.00048828125,False,False,,,,4.3680154329228,0.1498283907110501,{},{}
"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0]",001001110110011110,"[""001001110110011110""]",2,0.00048828125,False,False,,,,5.207951511072473,0.1801171150821634,{},{}
"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",001010000101000110,"[""001010000101000110""]",2,0.00048828125,False,False,,,,4.258515857916069,0.145879753984504,{},{}
"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",001110000010011101,"[""001110000010011101""]",2,0.00048828125,False,False,,,,4.756873754942903,0.1638509131880305,{},{}
"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",001110100010110011,"[""001110100010110011""]",2,0.00048828125,False,False,,,,3.9768444465201895,0.1357224718234775,{},{}
"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",001111000011010100,"[""001111000011010100""]",2,0.00048828125,False,False,,,,6.74326208355888,0.23548156478712104,{},{}
"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",001111001001001001,"[""001111001001001001""]",2,0.00048828125,False,False,,,,4.987809871234769,0.172178642589902,{},{}
"[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",001111001101011001,"[""001111001101011001""]",2,0.00048828125,False,False,,,,7.396056958489737,0.2590218371388139,{},{}
"[0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",010110010101001011,"[""010110010101001011""]",2,0.00048828125,False,False,,,,4.03449699596388,0.13780146595745818,{},{}
"[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",010110111001010100,"[""010110111001010100""]",2,0.00048828125,False,False,,,,6.01261354940163,0.2091338311452958,{},{}
"[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",011100101000011110,"[""011100101000011110""]",2,0.00048828125,False,False,,,,6.022523403108616,0.20949118789576446,{},{}
"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",011101000010111110,"[""011101000010111110""]",2,0.00048828125,False,False,,,,9.287704900419337,0.32723607940175853,{},{}
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]",100000000011010011,"[""100000000011010011""]",2,0.00048828125,False,False,,,,4.223727940109284,0.1446252756006062,{},{}
"[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",100011001011000011,"[""100011001011000011""]",2,0.00048828125,False,False,,,,4.912315225463633,0.16945624909265625,{},{}
"[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",100011101011110111,"[""100011101011110111""]",2,0.00048828125,False,False,,,,9.89066158577741,0.34897914929198465,{},{}
"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",100110001001000001,"[""100110001001000001""]",2,0.00048828125,False,False,,,,2.318856519893875,0.07593418480186756,{},{}
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",101010010101100000,"[""101010010101100000""]",2,0.00048828125,False,False,,,,3.4760340806764605,0.11766287475669442,{},{}
"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",101111001000101010,"[""101111001000101010""]",2,0.00048828125,False,False,,,,8.106502600283683,0.28464103934329527,{},{}
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",110001010101001101,"[""110001010101001101""]",2,0.00048828125,False,False,,,,4.006270291205303,0.13678358983262173,{},{}
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",110010001011010000,"[""110010001011010000""]",2,0.00048828125,False,False,,,,3.538404835745278,0.1199120109210312,{},{}
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1]",110010100011110001,"[""110010100011110001""]",2,0.00048828125,False,False,,,,3.9678432180006933,0.13539788077813386,{},{}
"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]",110101001011001101,"[""110101001011001101""]",2,0.00048828125,False,False,,,,5.345567433368444,0.18507964836050708,{},{}
